host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
490,이김이 호텔,"Reprehenderit nihil nulla commodi ipsa.
Corrupti molestias doloremque provident quidem officiis. Suscipit sapiente enim odit. Labore laborum quae accusamus id at non consequatur.",충청남도 안산시 상록구 봉은사87로 (민석송리),37.65639,126.835,3,4,3,8,6200,329596,10,5,4800,3.74,239
1909,유한회사 이박이 모텔,Dolor eos est sint totam delectus eaque. Eligendi blanditiis distinctio inventore.,경기도 평택시 삼성860가,37.1759,128.9889,3,2,3,4,7500,110612,10,5,1800,4.63,219
1816,(유) 송엄박 아파트,"Nesciunt architecto ratione minima aut. Fugiat nobis veniam et.
Blanditiis impedit voluptatum cum atque sed. Labore repellat omnis sunt ratione repudiandae aut.",울산광역시 은평구 언주길 (지연김류리),37.1759,128.9889,3,5,3,5,9600,186764,10,3,3600,1.63,413
1638,김이김 민박,Sapiente quisquam exercitationem officiis. Vero praesentium fugiat eos. Optio suscipit iure aliquam debitis doloribus omnis.,경상남도 광명시 양재천가,34.8825,128.62667,2,4,3,6,1200,85947,10,1,600,1.08,428
820,유한회사 조배박 멘션,Officiis harum sint facere necessitatibus blanditiis deleniti ratione. Dolore expedita deserunt. Porro iure sint. Aliquid tempora omnis.,전라북도 오산시 압구정1로 (성훈박면),36.6009,126.665,2,4,4,3,4500,658523,10,7,2800,1.24,467
1702,장이 도미토리,"Rem consequatur quos sapiente culpa fugit. Veritatis maxime neque deserunt eius.
Perferendis perspiciatis ratione. Sit consectetur facere nihil veniam aut. At explicabo temporibus tempora.",충청남도 화성시 언주292로,36.20389,127.08472,1,3,1,7,6200,92438,10,7,800,4.25,142
1576,(주) 김 모텔,Odio neque architecto. Occaecati iusto totam hic quasi dolor. Esse aperiam ipsum voluptas eligendi.,대전광역시 서초구 언주9로,36.20389,127.08472,1,4,2,10,6800,152973,10,10,1800,2.07,299
230,최임 아파트,Consectetur quod recusandae beatae. Iste doloribus possimus at reprehenderit. Nam nemo deserunt repellat iure.,대전광역시 양천구 삼성367길,36.20389,127.08472,3,5,3,10,5400,478113,10,2,4100,3.26,163
818,최한김 게스트하우스,Omnis error nostrum amet. Aut provident ut repudiandae cum eaque commodi. Incidunt esse libero nulla doloribus. Minima vero inventore vel fugiat.,서울특별시 북구 봉은사273로,36.20389,127.08472,2,1,2,10,4400,885438,10,7,1400,2.36,331
913,김남 민박,Corrupti hic odit dolore. Iure cum quia adipisci numquam. Perspiciatis iste fugit debitis optio quo eaque. Illo itaque illum nisi assumenda et esse.,전라남도 의왕시 학동706거리 (도윤박송리),36.20389,127.08472,1,3,5,4,6600,89871,10,5,3100,4.83,337
943,(주) 엄 도미토리,Accusamus reiciendis accusantium autem doloremque optio totam. Cupiditate itaque rerum. Aut explicabo corrupti.,세종특별자치시 영등포구 도산대길 (수진배윤면),36.82167,128.63083,2,2,1,9,7200,65713,10,6,3100,2.28,70
152,윤박고 한옥,"Eum mollitia quia facilis nihil. Necessitatibus esse fugiat consequuntur.
Aut pariatur praesentium quos nisi doloremque.
Modi nam maiores facilis. Reiciendis nisi consequatur eius expedita explicabo.",인천광역시 용산구 테헤란거리,36.6009,126.665,1,2,4,4,7500,32649,10,3,900,2.82,166
1708,양황 멘션,"Repellendus nisi sint accusamus dicta voluptates ex. Quibusdam libero temporibus illo.
Velit fugit vel adipisci. Incidunt ea ad architecto.",경상북도 홍천군 강남대로 (정순류리),36.20389,127.08472,3,5,4,7,9000,87881,10,9,2900,3.34,189
1146,박김 호텔,"Optio nemo aut labore quae magnam veniam. Possimus et a quae facilis voluptas. Tempore rerum earum distinctio ipsa.
Aliquam iure dolor impedit. Provident magni voluptates assumenda. Autem est vel.",대전광역시 동구 삼성거리,36.6009,126.665,1,4,4,7,2100,201032,10,4,3400,4.19,246
261,(주) 장조박 민박,"Nam libero magni. Vel corrupti impedit explicabo sed voluptatum.
Natus laudantium voluptas tempora non debitis temporibus. Voluptate animi rem architecto nostrum hic.",인천광역시 강서구 논현로,36.6009,126.665,2,5,1,2,5900,407757,10,8,4000,2.82,300
237,이김송 도미토리,"Odit dolor magnam id quas ducimus alias. Debitis dolores odio.
Nobis in voluptas harum. Ipsam accusamus non corrupti. Cumque architecto quidem accusantium ut.",경상북도 영동군 잠실2길 (진호김장면),36.20389,127.08472,3,2,1,10,2300,130639,10,3,3600,3.5,403
372,(유) 황 모텔,"Consequuntur iste ratione veniam maxime rem. Dignissimos commodi repudiandae.
Libero explicabo exercitationem ab possimus occaecati laudantium. Nemo in atque maxime iste.",울산광역시 영등포구 잠실가 (성진김리),36.20389,127.08472,3,5,4,3,1700,50823,10,6,2900,3.04,72
1250,김홍곽 호텔,Similique enim labore sunt atque. Pariatur deleniti pariatur aspernatur magnam tempora. Iusto omnis quaerat ducimus. Expedita optio maiores commodi maxime ipsum.,강원도 수원시 권선구 강남대256가 (미숙김이동),36.82167,128.63083,2,1,5,8,5600,253113,10,7,1300,3.91,469
1266,오이 게스트하우스,"Sequi mollitia deleniti. Aliquam nisi occaecati dolorem animi cumque sunt.
Numquam magnam eos animi.
Saepe totam ratione doloremque expedita officiis. Natus vero provident blanditiis iusto.",대구광역시 종로구 서초중앙로 (현주권리),37.65639,126.835,1,4,2,4,9600,420835,10,7,3100,1.29,242
1274,(주) 이한이 호텔,Adipisci quasi iste distinctio accusantium. Quibusdam nostrum est consectetur aut fugiat voluptate tempora. Recusandae dolores rem.,전라북도 수원시 팔달구 서초중앙길,37.1759,128.9889,3,4,5,7,6800,457992,10,6,3200,4.44,28
869,주식회사 노 민박,"Recusandae repellendus cumque unde. Ipsa enim aut non ratione adipisci.
Consequuntur architecto dignissimos doloremque consequatur minima nulla. Tempore laudantium doloribus minus.",강원도 천안시 동남구 서초대로,36.20389,127.08472,3,1,3,1,2100,242137,10,5,2400,2.28,452
455,유한회사 고 모텔,Nemo deserunt fugit libero. Quibusdam assumenda neque ratione quasi repellendus provident et. Est illo dolorum. Explicabo nam dolores.,인천광역시 구로구 개포로,37.1759,128.9889,1,4,1,4,2300,262837,10,3,1000,2.35,117
1540,주식회사 양 도미토리,"Impedit soluta nisi ab neque. Iure doloribus eos corrupti.
Doloribus dolorum necessitatibus. Amet magnam tempora recusandae.",강원도 아산시 오금거리,36.6009,126.665,1,4,1,8,4900,259608,10,6,4300,3.52,104
875,(유) 박최박 모텔,Ratione ipsa dolore porro quisquam exercitationem quibusdam. Nostrum quisquam accusantium ad laudantium. Sunt nesciunt blanditiis consequuntur corporis mollitia.,부산광역시 동작구 학동길 (영철양고면),36.20389,127.08472,1,4,3,2,3600,561389,10,10,700,2.68,167
181,(주) 조 민박,Perferendis accusantium placeat eaque. Iste praesentium tenetur molestias itaque voluptatibus quos. Beatae accusamus ut.,충청남도 충주시 가락54거리,37.1759,128.9889,2,5,4,9,3200,124696,10,8,2800,4.77,375
422,강김권 멘션,"Sapiente reiciendis modi magnam.
Sunt aperiam illo quos cupiditate nobis. Quasi consectetur mollitia minima repellendus.",울산광역시 광진구 강남대690가 (명자이박마을),36.6009,126.665,2,5,1,6,5900,291626,10,8,2500,1.97,55
1603,김박안 게스트하우스,Facere corporis tempora dolor. Sed reprehenderit sint quisquam voluptas esse at. Repudiandae necessitatibus possimus porro.,충청남도 남양주시 테헤란길 (미정박리),36.6009,126.665,3,4,5,1,1800,28140,10,2,1100,2.37,105
928,(유) 박 한옥,"Modi libero minima expedita asperiores non voluptas. Natus facilis fugit perspiciatis excepturi in ratione. Dignissimos perspiciatis consectetur libero sapiente quo.
Quaerat est amet nobis amet at.",대전광역시 성동구 봉은사길 (도윤이마을),36.6009,126.665,3,1,5,6,3500,41250,10,2,5000,1.63,357
1238,(유) 이 호텔,"Mollitia quisquam molestias fuga eligendi. Beatae et officiis id ipsam quibusdam eum sunt.
Quaerat odit quas officia impedit cupiditate dignissimos. Tempora ducimus voluptatem sunt.",광주광역시 북구 백제고분거리,36.20389,127.08472,2,5,5,9,6300,294019,10,7,2200,2.66,442
857,김하 게스트하우스,"Voluptate molestiae pariatur aperiam culpa quod a. Nisi accusamus rem at eligendi magnam.
Doloremque eveniet officiis qui minima omnis. Assumenda veritatis modi nihil.",충청북도 논산시 학동0가 (지민윤신읍),37.1759,128.9889,3,4,4,7,7100,289889,10,1,900,2.73,90
1727,송민최 민박,Maiores ab iure voluptates vel assumenda. Tempore dolores consequatur libero soluta et. Adipisci animi dolores rem. Nihil temporibus fugiat ab mollitia similique.,인천광역시 남구 잠실37로,36.6009,126.665,1,3,1,4,5800,6224,10,10,1800,3.1,92
1922,류박 도미토리,"Dolor veniam magnam perspiciatis dolorem error similique. Incidunt quae officiis ab aliquid.
Ducimus maiores perferendis illo placeat perferendis dicta.",대전광역시 중랑구 잠실길 (은주장리),37.65639,126.835,1,1,3,9,4400,140604,10,6,3700,1.93,461
1238,주식회사 김김송 모텔,"Minima nobis minima. Corporis porro ut expedita. Odio nemo dolorem eaque nemo eligendi.
Ab ullam reiciendis quae ea doloremque. Repellat praesentium id iste.",충청남도 성남시 분당구 양재천로,36.82167,128.63083,2,1,4,7,2700,123850,10,7,2500,2.76,382
1227,전양김 도미토리,"Ipsa similique fuga illum magni impedit voluptas. Deleniti necessitatibus tempore quibusdam rem vero.
Quam veniam alias deleniti laborum. Nostrum perferendis saepe quam animi.",인천광역시 은평구 삼성가 (종수김이동),37.65639,126.835,3,2,2,3,1000,160386,10,5,3700,2.07,453
424,주식회사 최오이 게스트하우스,"Sit deserunt nulla nam. Ab rerum beatae delectus non repellendus necessitatibus. Dolore voluptatibus animi.
Laborum at tempore quod. Vero iure harum dolor.",인천광역시 송파구 양재천04로,36.20389,127.08472,1,5,5,1,2400,212488,10,3,3500,2.51,414
199,김김노 한옥,Explicabo asperiores tempore repellat provident aut. Ipsam vero quis dolores animi quis cum tempora. Soluta illum aut labore delectus. Cupiditate corporis fugiat delectus aliquam voluptatem.,세종특별자치시 용산구 논현가 (예지안면),37.1759,128.9889,1,1,4,9,9500,73346,10,10,1400,4.83,70
1128,이김진 멘션,Blanditiis officia nobis expedita eveniet odio suscipit. Quasi explicabo quos nihil sunt. Est consectetur consectetur aliquam sit impedit iste nobis.,광주광역시 마포구 백제고분584거리 (민석황리),34.8825,128.62667,1,5,4,3,8700,24318,10,10,3600,2.46,76
1884,박김 한옥,"Ipsa possimus rerum voluptatum.
Odit occaecati sit. In dolore suscipit sapiente quis odit qui. Ab numquam occaecati aut sed rerum temporibus amet.",광주광역시 성동구 압구정길,36.20389,127.08472,3,2,5,9,5500,165356,10,10,2300,3.73,428
1868,곽배 한옥,Saepe ullam accusamus facilis corrupti pariatur necessitatibus possimus. Molestiae illo non optio ad illo similique. Quis magnam et tenetur suscipit.,전라북도 청주시 흥덕구 도산대50가,37.1759,128.9889,1,1,1,3,8600,279744,10,3,1800,4.71,250
255,유한회사 박이강 한옥,Illum nemo nemo perspiciatis. Ad enim consequuntur perferendis. Numquam pariatur quasi voluptatibus distinctio.,서울특별시 북구 백제고분길,36.6009,126.665,2,3,2,10,5300,31032,10,4,3800,1.63,412
1236,(유) 윤류민 멘션,Natus alias dolor labore est repudiandae labore placeat. Repudiandae iste maiores nam ipsum doloribus iusto laudantium. Ipsa facere molestias doloribus incidunt accusamus voluptatibus.,부산광역시 강남구 강남대거리 (옥순고이리),37.65639,126.835,3,5,4,6,8700,705895,10,1,500,3.23,107
646,주식회사 김황권 민박,Ex nulla eveniet sequi numquam unde et. In ipsa consectetur natus id. Occaecati mollitia tempore excepturi adipisci.,세종특별자치시 서구 서초중앙가,36.20389,127.08472,2,4,2,5,8300,18828,10,9,1500,2.57,26
1237,(유) 김김김 민박,Vel ratione repellendus veritatis maiores vel praesentium. Aliquam adipisci dolorem facilis. Accusamus esse dicta distinctio tempora id praesentium.,인천광역시 중구 양재천길 (광수김면),37.1759,128.9889,2,5,1,7,1500,108032,10,2,800,3.95,75
415,박김김 멘션,Nulla consequuntur nemo nostrum dolorum. Adipisci mollitia consectetur porro. Voluptatem deleniti excepturi dolorum sit magni.,울산광역시 중구 가락로 (재현김강마을),36.20389,127.08472,2,2,3,9,6700,247479,10,7,2200,2.9,279
240,김이 아파트,"Sit itaque consequuntur temporibus tempore incidunt inventore saepe.
Est necessitatibus ad vitae tempore. Aperiam ex sint.
Deleniti accusantium neque eligendi optio. Quibusdam nesciunt quae.",세종특별자치시 강남구 언주99로,34.8825,128.62667,3,5,3,9,1900,142834,10,10,3300,2.38,35
301,주식회사 이 아파트,"Illum amet quo illo distinctio. Repellat reiciendis repellendus tenetur dolore consequatur deserunt.
Dolores mollitia praesentium expedita esse. Voluptate commodi voluptate esse magnam laborum ipsam.",대전광역시 마포구 논현거리,36.82167,128.63083,1,2,5,10,8900,218966,10,6,2100,4.17,406
1298,김김김 도미토리,Incidunt pariatur veritatis rerum fugit atque dolore. Qui nesciunt ipsam odit quia voluptate. Expedita veniam vero iusto sed. Molestias corrupti odio et eius iste quae quia.,부산광역시 용산구 언주5가 (영길강이동),36.20389,127.08472,2,2,4,10,7000,166417,10,7,2500,2.04,89
955,김박 한옥,Asperiores consectetur quia eos tempore deserunt quo. Hic perspiciatis nam placeat voluptas.,경기도 청주시 상당구 봉은사023가,37.1759,128.9889,2,1,2,5,6200,181383,10,4,4400,3.76,208
965,(주) 김 게스트하우스,"Esse itaque reprehenderit qui. Eos maiores asperiores rem adipisci cum eveniet aliquam.
Animi quam non asperiores dolore. Aliquid dolores non libero.",대구광역시 동구 테헤란1거리 (예진최리),36.6009,126.665,3,4,1,7,5100,151748,10,4,1500,2.38,130
747,최김김 게스트하우스,"Quia similique ut. Quo quia nemo hic. Repellendus qui assumenda porro laudantium earum.
Ducimus consequuntur nihil velit molestias. Repellat eum deleniti.",충청남도 삼척시 서초대가 (명숙강김동),37.1759,128.9889,3,1,4,8,1100,409869,10,9,2900,4.98,26
1747,이최윤 도미토리,"Voluptate at aliquam quasi quia ipsa modi sint. Earum ipsam mollitia et expedita fuga accusantium. Ducimus facilis aut.
Qui dolorum et assumenda. Impedit magnam enim.",울산광역시 용산구 개포0가,37.65639,126.835,2,2,4,2,1900,368430,10,6,2000,4.84,227
1159,(주) 최 호텔,Veritatis porro assumenda magnam id distinctio. Facilis quia voluptatibus odit. Quo expedita quisquam rerum saepe expedita iste itaque.,울산광역시 노원구 백제고분거리 (정남문읍),34.8825,128.62667,2,3,5,3,4100,139056,10,3,1900,2.93,237
298,(주) 최장김 멘션,"Quas corrupti reprehenderit maiores. Iure ad distinctio esse dolorem facere animi.
Et dicta consequatur impedit facilis quo quisquam. Officiis ipsa sint perspiciatis nobis labore.",경상남도 인제군 서초대길,37.65639,126.835,3,1,1,4,9800,94677,10,3,4900,2.79,64
1513,유한회사 조정조 호텔,Quasi perspiciatis doloribus. Rerum suscipit earum amet nam nihil modi.,경상북도 정선군 가락가 (미숙김마을),37.65639,126.835,3,1,3,10,3000,415004,10,2,2700,3.65,416
252,유한회사 김 호텔,Reprehenderit esse aliquam reiciendis quod placeat nihil odio. Ipsam iure odio deleniti nihil.,경기도 고성군 영동대3가 (준혁정읍),37.65639,126.835,3,2,5,2,8100,595727,10,10,2600,3.68,202
25,주식회사 김이김 모텔,"Perspiciatis explicabo aperiam alias odit. Fuga sapiente mollitia optio sed praesentium.
Illum alias a ipsam doloribus optio. Eum totam ipsam amet.",경기도 태백시 개포길 (은서김면),36.20389,127.08472,2,2,4,3,2000,380784,10,3,2700,3.15,302
598,유한회사 박김진 아파트,"Corporis quam nam adipisci error. Necessitatibus facilis blanditiis ducimus non quod.
Accusamus molestiae modi deserunt voluptates ullam. Voluptatum recusandae aperiam magni.",강원도 안산시 단원구 석촌호수로,36.20389,127.08472,2,5,3,2,2500,121572,10,2,4200,2.44,141
547,(주) 박우최 멘션,"Quae modi optio velit fugiat enim. Enim perferendis quaerat quo earum explicabo.
Ut quam dolor dolore optio nobis. Odio reiciendis quos quaerat enim dolore beatae. Odio porro officia.",대전광역시 성동구 압구정160거리,37.65639,126.835,3,1,1,7,5300,273659,10,1,3200,1.58,77
1233,유한회사 강 민박,Ad quae magnam. Est animi dolorum corporis voluptates laudantium. Sunt dolores saepe quod facere nobis. Fuga nam nam reiciendis.,대구광역시 은평구 역삼길 (주원김권동),37.65639,126.835,3,2,5,2,5500,592157,10,1,3100,3.4,268
1650,(주) 박 아파트,"Ipsam voluptates iure.
Fuga repellendus quisquam vero illum mollitia. Delectus quae ab tenetur impedit quisquam non. Minus occaecati nulla eveniet.",광주광역시 성동구 강남대가,37.65639,126.835,3,4,2,3,2100,278017,10,8,600,2.86,420
